order_id,execution_date,signal_date,symbol,side,order_reason,shares_requested,shares_filled,execution_price,notional,commission,stamp_tax,slippage,total_cost,cash_before,cash_delta,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,nav_before,nav_after,tradable,limit_blocked,suspended,risk_state,target_exposure,actual_exposure,strategy_label
200,2024-09-18,2024-09-13,601939,SELL,HOLD_EXPIRY,4900,4900,7.62,37351.23,28.0134,0.0,0.0,28.0134,258389.45,37323.22,256509.81,4900,0,160653.0,145596.0,419042.45,402105.81,0.838085,0.803612,True,False,False,True,0.4,0.3616,B2
201,2024-09-18,2024-09-13,300502,BUY,TARGET_REBALANCE,200,200,195.87,39173.48,29.3801,0.0,0.0,29.3801,258389.45,-39173.48,256509.81,0,200,160653.0,145596.0,419042.45,402105.81,0.838085,0.803612,True,False,False,True,0.4,0.3616,B2
202,2024-09-27,2024-09-26,000538,SELL,HOLD_EXPIRY,600,600,60.65,36392.94,27.2947,0.0,0.0,27.2947,256509.81,36365.65,266779.35,600,0,159720.0,148545.0,416229.81,415324.35,0.83246,0.836687,True,False,False,True,0.4,0.3623,B2
203,2024-09-27,2024-09-26,603259,SELL,HOLD_EXPIRY,500,500,45.82,22909.05,17.1818,0.0,0.0,17.1818,256509.81,22891.87,266779.35,500,0,159720.0,148545.0,416229.81,415324.35,0.83246,0.836687,True,False,False,True,0.4,0.3623,B2
204,2024-09-27,2024-09-26,000001,BUY,TARGET_REBALANCE,1900,1900,12.62,23972.3,17.9792,0.0,0.0,17.9792,256509.81,-23972.3,266779.35,0,1900,159720.0,148545.0,416229.81,415324.35,0.83246,0.836687,True,False,False,True,0.4,0.3623,B2
205,2024-09-27,2024-09-26,601166,BUY,TARGET_REBALANCE,1200,1200,20.82,24978.96,18.7342,0.0,0.0,18.7342,256509.81,-24978.96,266779.35,0,1200,159720.0,148545.0,416229.81,415324.35,0.83246,0.836687,True,False,False,True,0.4,0.3623,B2
206,2024-09-30,2024-09-27,600900,SELL,HOLD_EXPIRY,1400,1400,30.0,42002.66,31.502,0.0,0.0,31.502,266779.35,41971.16,272529.32,1400,0,156440.0,151574.0,423219.35,424103.32,0.846439,0.863013,True,False,False,True,0.4,0.3684,B2
207,2024-09-30,2024-09-27,000063,BUY,TARGET_REBALANCE,1200,1200,30.16,36194.04,27.1455,0.0,0.0,27.1455,266779.35,-36194.04,272529.32,0,1200,156440.0,151574.0,423219.35,424103.32,0.846439,0.863013,True,False,False,True,0.4,0.3684,B2
208,2024-10-08,2024-09-30,002466,SELL,HOLD_EXPIRY,1400,1400,38.72,54208.0,40.656,0.0,0.0,40.656,272529.32,54167.34,289846.6,1400,0,174049.0,154407.0,446578.32,444253.6,0.893157,0.883803,True,False,False,True,0.4,0.3441,B2
209,2024-10-08,2024-09-30,002352,BUY,TARGET_REBALANCE,700,700,52.6,36822.45,27.6168,0.0,0.0,27.6168,272529.32,-36822.45,289846.6,0,700,174049.0,154407.0,446578.32,444253.6,0.893157,0.883803,True,False,False,True,0.4,0.3441,B2
210,2024-10-09,2024-10-08,300502,SELL,HOLD_EXPIRY,200,200,293.6,58720.8,44.0406,0.0,0.0,44.0406,289846.6,58676.76,289215.55,200,0,149056.0,178176.0,438902.6,467391.55,0.877805,0.910397,True,False,False,True,0.4,0.3646,B2
211,2024-10-09,2024-10-08,300347,BUY,TARGET_REBALANCE,800,800,74.08,59263.36,44.4475,0.0,0.0,44.4475,289846.6,-59263.36,289215.55,0,800,149056.0,178176.0,438902.6,467391.55,0.877805,0.910397,True,False,False,True,0.4,0.3646,B2
212,2024-10-18,2024-10-17,000001,SELL,HOLD_EXPIRY,1900,1900,12.96,24616.59,18.4624,0.0,0.0,18.4624,289215.55,24598.13,275402.58,1900,0,158593.0,176800.0,447808.55,452202.58,0.895617,0.919277,True,False,False,True,0.4,0.4008,B2
213,2024-10-18,2024-10-17,601166,SELL,HOLD_EXPIRY,1200,1200,21.72,26068.56,19.5514,0.0,0.0,19.5514,289215.55,26049.01,275402.58,1200,0,158593.0,176800.0,447808.55,452202.58,0.895617,0.919277,True,False,False,True,0.4,0.4008,B2
214,2024-10-18,2024-10-17,300290,BUY,TARGET_REBALANCE,1400,1400,21.7,30380.0,22.785,0.0,0.0,22.785,289215.55,-30380.0,275402.58,0,1400,158593.0,176800.0,447808.55,452202.58,0.895617,0.919277,True,False,False,True,0.4,0.4008,B2
215,2024-10-18,2024-10-17,300337,BUY,TARGET_REBALANCE,2000,2000,17.02,34031.8,25.5238,0.0,0.0,25.5238,289215.55,-34031.8,275402.58,0,2000,158593.0,176800.0,447808.55,452202.58,0.895617,0.919277,True,False,False,True,0.4,0.4008,B2
216,2024-10-21,2024-10-18,000063,SELL,HOLD_EXPIRY,1200,1200,31.75,38102.88,28.5772,0.0,0.0,28.5772,275402.58,38074.3,282690.71,1200,0,183883.0,176885.0,459285.58,459575.71,0.918571,0.931173,True,False,False,True,0.4,0.3928,B2
217,2024-10-21,2024-10-18,300563,BUY,TARGET_REBALANCE,500,500,61.53,30763.1,23.0723,0.0,0.0,23.0723,275402.58,-30763.1,282690.71,0,500,183883.0,176885.0,459285.58,459575.71,0.918571,0.931173,True,False,False,True,0.4,0.3928,B2
218,2024-10-22,2024-10-21,002352,SELL,HOLD_EXPIRY,700,700,45.04,31528.0,23.646,0.0,0.0,23.646,282690.71,31504.35,293164.89,700,0,180651.0,172066.0,463341.71,465230.89,0.926683,0.927474,True,False,False,True,0.4,0.3678,B2
219,2024-10-22,2024-10-21,300757,BUY,TARGET_REBALANCE,100,100,210.14,21014.41,15.7608,0.0,0.0,15.7608,282690.71,-21014.41,293164.89,0,100,180651.0,172066.0,463341.71,465230.89,0.926683,0.927474,True,False,False,True,0.4,0.3678,B2
220,2024-10-23,2024-10-22,300347,SELL,HOLD_EXPIRY,800,800,68.17,54540.0,40.905,0.0,0.0,40.905,293164.89,54499.1,275630.0,800,0,165250.0,183006.0,458414.89,458636.0,0.91683,0.913438,True,False,False,True,0.4,0.3965,B2
221,2024-10-23,2024-10-22,300184,BUY,TARGET_REBALANCE,5900,5900,12.2,71980.0,53.985,0.0,0.0,53.985,293164.89,-71980.0,275630.0,0,5900,165250.0,183006.0,458414.89,458636.0,0.91683,0.913438,True,False,False,True,0.4,0.3965,B2
222,2024-11-01,2024-10-31,300290,SELL,HOLD_EXPIRY,1400,1400,25.7,35980.0,26.985,0.0,0.0,26.985,275630.0,35953.01,284480.75,1400,0,195607.0,186204.0,471237.0,470684.75,0.942474,0.912588,True,False,False,True,0.4,0.3765,B2
223,2024-11-01,2024-10-31,300337,SELL,HOLD_EXPIRY,2000,2000,18.01,36013.8,27.0104,0.0,0.0,27.0104,275630.0,35986.79,284480.75,2000,0,195607.0,186204.0,471237.0,470684.75,0.942474,0.912588,True,False,False,True,0.4,0.3765,B2
224,2024-11-01,2024-10-31,000099,BUY,TARGET_REBALANCE,1100,1100,26.13,28747.18,21.5604,0.0,0.0,21.5604,275630.0,-28747.18,284480.75,0,1100,195607.0,186204.0,471237.0,470684.75,0.942474,0.912588,True,False,False,True,0.4,0.3765,B2
225,2024-11-01,2024-10-31,002384,BUY,TARGET_REBALANCE,1100,1100,31.18,34294.59,25.7209,0.0,0.0,25.7209,275630.0,-34294.59,284480.75,0,1100,195607.0,186204.0,471237.0,470684.75,0.942474,0.912588,True,False,False,True,0.4,0.3765,B2
226,2024-11-04,2024-11-01,300563,SELL,HOLD_EXPIRY,500,500,50.68,25338.8,19.0041,0.0,0.0,19.0041,284480.75,25319.8,272812.83,500,0,169069.0,181014.0,453549.75,453826.83,0.9071,0.914394,True,False,False,True,0.4,0.4033,B2
227,2024-11-04,2024-11-01,002607,BUY,TARGET_REBALANCE,11200,11200,3.3,36960.0,27.72,0.0,0.0,27.72,284480.75,-36960.0,272812.83,0,11200,169069.0,181014.0,453549.75,453826.83,0.9071,0.914394,True,False,False,True,0.4,0.4033,B2
228,2024-11-05,2024-11-04,300757,SELL,HOLD_EXPIRY,100,100,203.83,20383.31,15.2875,0.0,0.0,15.2875,272812.83,20368.02,275867.88,100,0,185933.0,182853.0,458745.83,458720.88,0.917492,0.938452,True,False,False,True,0.4,0.4121,B2
229,2024-11-05,2024-11-04,600733,BUY,TARGET_REBALANCE,2000,2000,8.65,17300.0,12.975,0.0,0.0,12.975,272812.83,-17300.0,275867.88,0,2000,185933.0,182853.0,458745.83,458720.88,0.917492,0.938452,True,False,False,True,0.4,0.4121,B2
230,2024-11-06,2024-11-05,300184,SELL,HOLD_EXPIRY,5900,5900,12.04,71036.0,53.277,0.0,0.0,53.277,275867.88,70982.72,285831.97,5900,0,198188.0,187952.0,474055.88,473783.97,0.948112,0.955938,True,False,False,True,0.4,0.402,B2
231,2024-11-06,2024-11-05,002156,BUY,TARGET_REBALANCE,1900,1900,32.09,60972.9,45.7297,0.0,0.0,45.7297,275867.88,-60972.9,285831.97,0,1900,198188.0,187952.0,474055.88,473783.97,0.948112,0.955938,True,False,False,True,0.4,0.402,B2
232,2024-11-15,2024-11-14,000099,SELL,HOLD_EXPIRY,1100,1100,28.3,31134.4,23.3508,0.0,0.0,23.3508,285831.97,31111.05,285063.88,1100,0,185391.0,185737.0,471222.97,470800.88,0.942446,0.934168,True,False,False,True,0.4,0.3897,B2
233,2024-11-15,2024-11-14,002384,SELL,HOLD_EXPIRY,1100,1100,30.63,33688.05,25.266,0.0,0.0,25.266,285831.97,33662.78,285063.88,1100,0,185391.0,185737.0,471222.97,470800.88,0.942446,0.934168,True,False,False,True,0.4,0.3897,B2
234,2024-11-15,2024-11-14,002230,BUY,TARGET_REBALANCE,600,600,53.09,31855.56,23.8917,0.0,0.0,23.8917,285831.97,-31855.56,285063.88,0,600,185391.0,185737.0,471222.97,470800.88,0.942446,0.934168,True,False,False,True,0.4,0.3897,B2
235,2024-11-15,2024-11-14,002241,BUY,TARGET_REBALANCE,1300,1300,25.87,33637.24,25.2279,0.0,0.0,25.2279,285831.97,-33637.24,285063.88,0,1300,185391.0,185737.0,471222.97,470800.88,0.942446,0.934168,True,False,False,True,0.4,0.3897,B2
236,2024-11-18,2024-11-15,002607,SELL,HOLD_EXPIRY,11200,11200,3.47,38864.0,29.148,0.0,0.0,29.148,285063.88,38834.85,323898.74,11200,0,181596.0,142732.0,466659.88,466630.74,0.93332,0.916345,True,False,False,True,0.4,0.2931,B2
237,2024-11-19,2024-11-18,600733,SELL,HOLD_EXPIRY,2000,2000,8.46,16920.0,12.69,0.0,0.0,12.69,323898.74,16907.31,275685.21,2000,0,133203.0,176325.0,457101.74,452010.21,0.914203,0.909612,True,False,False,True,0.4,0.3938,B2
238,2024-11-19,2024-11-18,601288,BUY,TARGET_REBALANCE,6200,6200,5.19,32205.28,24.154,0.0,0.0,24.154,323898.74,-32205.28,275685.21,0,6200,133203.0,176325.0,457101.74,452010.21,0.914203,0.909612,True,False,False,True,0.4,0.3938,B2
239,2024-11-19,2024-11-18,601398,BUY,TARGET_REBALANCE,4900,4900,6.71,32866.75,24.6501,0.0,0.0,24.6501,323898.74,-32866.75,275685.21,0,4900,133203.0,176325.0,457101.74,452010.21,0.914203,0.909612,True,False,False,True,0.4,0.3938,B2
240,2024-11-20,2024-11-19,002156,SELL,HOLD_EXPIRY,1900,1900,30.92,58743.63,44.0577,0.0,0.0,44.0577,275685.21,58699.57,278791.12,1900,0,178422.0,175397.0,454107.21,454188.12,0.908214,0.914138,True,False,False,True,0.4,0.39,B2
241,2024-11-20,2024-11-19,600418,BUY,TARGET_REBALANCE,1400,1400,39.68,55552.0,41.664,0.0,0.0,41.664,275685.21,-55552.0,278791.12,0,1400,178422.0,175397.0,454107.21,454188.12,0.908214,0.914138,True,False,False,True,0.4,0.39,B2
242,2024-11-29,2024-11-28,002230,SELL,HOLD_EXPIRY,600,600,47.6,28560.54,21.4204,0.0,0.0,21.4204,278791.12,28539.12,274050.89,600,0,169096.0,174006.0,447887.12,448056.89,0.895774,0.900158,True,False,False,True,0.4,0.3911,B2
243,2024-11-29,2024-11-28,002241,SELL,HOLD_EXPIRY,1300,1300,25.35,32959.29,24.7195,0.0,0.0,24.7195,278791.12,32934.57,274050.89,1300,0,169096.0,174006.0,447887.12,448056.89,0.895774,0.900158,True,False,False,True,0.4,0.3911,B2
244,2024-11-29,2024-11-28,002131,BUY,TARGET_REBALANCE,8300,8300,3.72,30884.3,23.1632,0.0,0.0,23.1632,278791.12,-30884.3,274050.89,0,8300,169096.0,174006.0,447887.12,448056.89,0.895774,0.900158,True,False,False,True,0.4,0.3911,B2
245,2024-11-29,2024-11-28,300364,BUY,TARGET_REBALANCE,1200,1200,29.4,35280.0,26.46,0.0,0.0,26.46,278791.12,-35280.0,274050.89,0,1200,169096.0,174006.0,447887.12,448056.89,0.895774,0.900158,True,False,False,True,0.4,0.3911,B2
246,2024-12-03,2024-12-02,601288,SELL,HOLD_EXPIRY,6200,6200,5.21,32272.24,24.2042,0.0,0.0,24.2042,274050.89,32248.04,281298.0,6200,0,184211.0,181886.0,458261.89,463184.0,0.916524,0.916442,True,False,False,True,0.4,0.3861,B2
247,2024-12-03,2024-12-02,601398,SELL,HOLD_EXPIRY,4900,4900,6.65,32600.68,24.4505,0.0,0.0,24.4505,274050.89,32576.23,281298.0,4900,0,184211.0,181886.0,458261.89,463184.0,0.916524,0.916442,True,False,False,True,0.4,0.3861,B2
248,2024-12-03,2024-12-02,300377,BUY,TARGET_REBALANCE,400,400,36.0,14400.0,10.8,0.0,0.0,10.8,274050.89,-14400.0,281298.0,0,400,184211.0,181886.0,458261.89,463184.0,0.916524,0.916442,True,False,False,True,0.4,0.3861,B2
249,2024-12-03,2024-12-02,600601,BUY,TARGET_REBALANCE,9100,9100,4.74,43134.0,32.3505,0.0,0.0,32.3505,274050.89,-43134.0,281298.0,0,9100,184211.0,181886.0,458261.89,463184.0,0.916524,0.916442,True,False,False,True,0.4,0.3861,B2
250,2024-12-04,2024-12-03,600418,SELL,HOLD_EXPIRY,1400,1400,34.6,48440.0,36.33,0.0,0.0,36.33,281298.0,48403.67,276531.82,1400,0,177133.0,181823.0,458431.0,458354.82,0.916862,0.914332,True,False,False,True,0.4,0.3951,B2
251,2024-12-04,2024-12-03,600843,BUY,TARGET_REBALANCE,3300,3300,16.1,53130.0,39.8475,0.0,0.0,39.8475,281298.0,-53130.0,276531.82,0,3300,177133.0,181823.0,458431.0,458354.82,0.916862,0.914332,True,False,False,True,0.4,0.3951,B2
252,2024-12-13,2024-12-12,002131,SELL,HOLD_EXPIRY,8300,8300,4.22,35007.74,26.2558,0.0,0.0,26.2558,276531.82,34981.48,272596.09,8300,0,176506.0,175292.0,453037.82,447888.09,0.906076,0.88602,True,False,False,True,0.4,0.3847,B2
253,2024-12-13,2024-12-12,300364,SELL,HOLD_EXPIRY,1200,1200,30.33,36396.0,27.297,0.0,0.0,27.297,276531.82,36368.7,272596.09,1200,0,176506.0,175292.0,453037.82,447888.09,0.906076,0.88602,True,False,False,True,0.4,0.3847,B2
254,2024-12-13,2024-12-12,300063,BUY,TARGET_REBALANCE,1000,1000,12.71,12710.0,9.5325,0.0,0.0,9.5325,276531.82,-12710.0,272596.09,0,1000,176506.0,175292.0,453037.82,447888.09,0.906076,0.88602,True,False,False,True,0.4,0.3847,B2
255,2024-12-13,2024-12-12,600887,BUY,TARGET_REBALANCE,1900,1900,32.91,62519.5,46.8896,0.0,0.0,46.8896,276531.82,-62519.5,272596.09,0,1900,176506.0,175292.0,453037.82,447888.09,0.906076,0.88602,True,False,False,True,0.4,0.3847,B2
256,2024-12-17,2024-12-16,300377,SELL,HOLD_EXPIRY,400,400,31.6,12640.0,9.48,0.0,0.0,9.48,272596.09,12630.52,271296.03,400,0,166539.0,166967.0,439135.09,438263.03,0.87827,0.868418,True,False,False,True,0.4,0.3752,B2
257,2024-12-17,2024-12-16,600601,SELL,HOLD_EXPIRY,9100,9100,4.27,38857.0,29.1427,0.0,0.0,29.1427,272596.09,38827.86,271296.03,9100,0,166539.0,166967.0,439135.09,438263.03,0.87827,0.868418,True,False,False,True,0.4,0.3752,B2
258,2024-12-17,2024-12-16,002281,BUY,TARGET_REBALANCE,700,700,47.26,33085.22,24.8139,0.0,0.0,24.8139,272596.09,-33085.22,271296.03,0,700,166539.0,166967.0,439135.09,438263.03,0.87827,0.868418,True,False,False,True,0.4,0.3752,B2
259,2024-12-17,2024-12-16,300296,BUY,TARGET_REBALANCE,2400,2400,8.18,19633.68,14.7253,0.0,0.0,14.7253,272596.09,-19633.68,271296.03,0,2400,166539.0,166967.0,439135.09,438263.03,0.87827,0.868418,True,False,False,True,0.4,0.3752,B2
260,2024-12-18,2024-12-17,600843,SELL,HOLD_EXPIRY,3300,3300,13.28,43824.0,32.868,0.0,0.0,32.868,271296.03,43791.13,265400.82,3300,0,162606.0,163542.0,433902.03,428942.82,0.867804,0.860664,True,False,False,True,0.4,0.3833,B2
261,2024-12-18,2024-12-17,601919,BUY,TARGET_REBALANCE,3000,3000,16.55,49649.1,37.2368,0.0,0.0,37.2368,271296.03,-49649.1,265400.82,0,3000,162606.0,163542.0,433902.03,428942.82,0.867804,0.860664,True,False,False,True,0.4,0.3833,B2
262,2024-12-27,2024-12-26,300063,SELL,HOLD_EXPIRY,1000,1000,10.19,10190.0,7.6425,0.0,0.0,7.6425,265400.82,10182.36,269805.62,1000,0,169724.0,166775.0,435124.82,436580.62,0.87025,0.870155,True,False,False,True,0.4,0.3799,B2
263,2024-12-27,2024-12-26,600887,SELL,HOLD_EXPIRY,1900,1900,32.86,62436.28,46.8272,0.0,0.0,46.8272,265400.82,62389.45,269805.62,1900,0,169724.0,166775.0,435124.82,436580.62,0.87025,0.870155,True,False,False,True,0.4,0.3799,B2
264,2024-12-27,2024-12-26,601398,BUY,TARGET_REBALANCE,6500,6500,7.48,48607.65,36.4557,0.0,0.0,36.4557,265400.82,-48607.65,269805.62,0,6500,169724.0,166775.0,435124.82,436580.62,0.87025,0.870155,True,False,False,True,0.4,0.3799,B2
265,2024-12-27,2024-12-26,603083,BUY,TARGET_REBALANCE,400,400,48.77,19508.28,14.6312,0.0,0.0,14.6312,265400.82,-19508.28,269805.62,0,400,169724.0,166775.0,435124.82,436580.62,0.87025,0.870155,True,False,False,True,0.4,0.3799,B2
266,2024-12-31,2024-12-30,002281,SELL,HOLD_EXPIRY,700,700,55.87,39112.22,29.3342,0.0,0.0,29.3342,269805.62,39082.89,272814.26,700,0,165043.0,153211.0,434848.62,426025.26,0.869697,0.844717,True,False,False,True,0.4,0.3541,B2
267,2024-12-31,2024-12-30,300296,SELL,HOLD_EXPIRY,2400,2400,7.25,17405.52,13.0541,0.0,0.0,13.0541,269805.62,17392.47,272814.26,2400,0,165043.0,153211.0,434848.62,426025.26,0.869697,0.844717,True,False,False,True,0.4,0.3541,B2
268,2024-12-31,2024-12-30,300394,BUY,TARGET_REBALANCE,100,100,188.89,18888.8,14.1666,0.0,0.0,14.1666,269805.62,-18888.8,272814.26,0,100,165043.0,153211.0,434848.62,426025.26,0.869697,0.844717,True,False,False,True,0.4,0.3541,B2
269,2024-12-31,2024-12-30,600584,BUY,TARGET_REBALANCE,800,800,43.17,34537.84,25.9034,0.0,0.0,25.9034,269805.62,-34537.84,272814.26,0,800,165043.0,153211.0,434848.62,426025.26,0.869697,0.844717,True,False,False,True,0.4,0.3541,B2
270,2025-01-02,2024-12-31,601919,SELL,HOLD_EXPIRY,3000,3000,17.25,51745.5,38.8091,0.0,0.0,38.8091,272814.26,51706.69,264621.44,3000,0,149497.0,159049.0,422311.26,423670.44,0.844623,0.837477,True,False,False,True,0.4,0.3681,B2
271,2025-01-02,2024-12-31,601988,BUY,TARGET_REBALANCE,10200,10200,5.87,59854.62,44.891,0.0,0.0,44.891,272814.26,-59854.62,264621.44,0,10200,149497.0,159049.0,422311.26,423670.44,0.844623,0.837477,True,False,False,True,0.4,0.3681,B2
272,2025-01-13,2025-01-10,601398,SELL,HOLD_EXPIRY,6500,6500,7.08,46009.6,34.5072,0.0,0.0,34.5072,264621.44,45975.09,299487.5,6500,0,153540.0,121070.0,418161.44,420557.5,0.836323,0.835789,True,False,False,True,0.4,0.2833,B2
273,2025-01-13,2025-01-10,603083,SELL,HOLD_EXPIRY,400,400,37.28,14910.04,11.1825,0.0,0.0,11.1825,264621.44,14898.86,299487.5,400,0,153540.0,121070.0,418161.44,420557.5,0.836323,0.835789,True,False,False,True,0.4,0.2833,B2
274,2025-01-13,2025-01-10,002131,BUY,TARGET_REBALANCE,7200,7200,3.61,25988.4,19.4913,0.0,0.0,19.4913,264621.44,-25988.4,299487.5,0,7200,153540.0,121070.0,418161.44,420557.5,0.836323,0.835789,True,False,False,True,0.4,0.2833,B2
275,2025-01-15,2025-01-14,300394,SELL,HOLD_EXPIRY,100,100,176.22,17621.76,13.2163,0.0,0.0,13.2163,299487.5,17608.54,266057.86,100,0,125335.0,167437.0,424822.5,433494.86,0.849645,0.867604,True,False,False,True,0.4,0.3867,B2
276,2025-01-15,2025-01-14,600584,SELL,HOLD_EXPIRY,800,800,40.22,32175.28,24.1315,0.0,0.0,24.1315,299487.5,32151.15,266057.86,800,0,125335.0,167437.0,424822.5,433494.86,0.849645,0.867604,True,False,False,True,0.4,0.3867,B2
277,2025-01-15,2025-01-14,000831,BUY,TARGET_REBALANCE,1700,1700,29.51,50167.0,37.6253,0.0,0.0,37.6253,299487.5,-50167.0,266057.86,0,1700,125335.0,167437.0,424822.5,433494.86,0.849645,0.867604,True,False,False,True,0.4,0.3867,B2
278,2025-01-15,2025-01-14,002681,BUY,TARGET_REBALANCE,2800,2800,7.31,20468.0,15.351,0.0,0.0,15.351,299487.5,-20468.0,266057.86,0,2800,125335.0,167437.0,424822.5,433494.86,0.849645,0.867604,True,False,False,True,0.4,0.3867,B2
279,2025-01-15,2025-01-14,603893,BUY,TARGET_REBALANCE,100,100,124.92,12491.98,9.369,0.0,0.0,9.369,299487.5,-12491.98,266057.86,0,100,125335.0,167437.0,424822.5,433494.86,0.849645,0.867604,True,False,False,True,0.4,0.3867,B2
280,2025-01-16,2025-01-15,601988,SELL,HOLD_EXPIRY,10200,10200,5.83,59420.1,44.5651,0.0,0.0,44.5651,266057.86,59375.53,266399.16,10200,0,168843.0,171869.0,434900.86,438268.16,0.869802,0.858916,True,False,False,True,0.4,0.3797,B2
281,2025-01-16,2025-01-15,300493,BUY,TARGET_REBALANCE,1700,1700,34.7,58990.0,44.2425,0.0,0.0,44.2425,266057.86,-58990.0,266399.16,0,1700,168843.0,171869.0,434900.86,438268.16,0.869802,0.858916,True,False,False,True,0.4,0.3797,B2
282,2025-01-27,2025-01-24,002131,SELL,HOLD_EXPIRY,7200,7200,3.82,27521.28,20.641,0.0,0.0,20.641,266399.16,27500.64,265738.64,7200,0,166668.0,167424.0,433067.16,433162.64,0.866134,0.853981,True,False,False,True,0.4,0.3776,B2
283,2025-01-27,2025-01-24,300718,BUY,TARGET_REBALANCE,500,500,56.28,28140.05,21.105,0.0,0.0,21.105,266399.16,-28140.05,265738.64,0,500,166668.0,167424.0,433067.16,433162.64,0.866134,0.853981,True,False,False,True,0.4,0.3776,B2
284,2025-02-06,2025-02-05,000831,SELL,HOLD_EXPIRY,1700,1700,28.5,48450.0,36.3375,0.0,0.0,36.3375,265738.64,48413.66,268213.46,1700,0,156661.0,153727.0,422399.64,421940.46,0.844799,0.870703,True,False,False,True,0.4,0.3839,B2
285,2025-02-06,2025-02-05,002681,SELL,HOLD_EXPIRY,2800,2800,7.2,20160.0,15.12,0.0,0.0,15.12,265738.64,20144.88,268213.46,2800,0,156661.0,153727.0,422399.64,421940.46,0.844799,0.870703,True,False,False,True,0.4,0.3839,B2
286,2025-02-06,2025-02-05,300418,BUY,TARGET_REBALANCE,700,700,42.3,29610.0,22.2075,0.0,0.0,22.2075,265738.64,-29610.0,268213.46,0,700,156661.0,153727.0,422399.64,421940.46,0.844799,0.870703,True,False,False,True,0.4,0.3839,B2
287,2025-02-06,2025-02-05,300442,BUY,TARGET_REBALANCE,600,600,60.71,36424.2,27.3181,0.0,0.0,27.3181,265738.64,-36424.2,268213.46,0,600,156661.0,153727.0,422399.64,421940.46,0.844799,0.870703,True,False,False,True,0.4,0.3839,B2
288,2025-02-07,2025-02-06,300493,SELL,HOLD_EXPIRY,1700,1700,28.8,48965.1,36.7238,0.0,0.0,36.7238,268213.46,48928.38,262156.92,1700,0,167386.0,164763.0,435599.46,426919.92,0.871199,0.869662,True,False,False,True,0.4,0.3971,B2
289,2025-02-07,2025-02-06,603893,SELL,HOLD_EXPIRY,100,100,195.09,19508.62,14.6315,0.0,0.0,14.6315,268213.46,19493.99,262156.92,100,0,167386.0,164763.0,435599.46,426919.92,0.871199,0.869662,True,False,False,True,0.4,0.3971,B2
290,2025-02-07,2025-02-06,300017,BUY,TARGET_REBALANCE,2300,2300,13.53,31128.43,23.3463,0.0,0.0,23.3463,268213.46,-31128.43,262156.92,0,2300,167386.0,164763.0,435599.46,426919.92,0.871199,0.869662,True,False,False,True,0.4,0.3971,B2
291,2025-02-07,2025-02-06,600580,BUY,TARGET_REBALANCE,1500,1500,28.86,43294.65,32.471,0.0,0.0,32.471,268213.46,-43294.65,262156.92,0,1500,167386.0,164763.0,435599.46,426919.92,0.871199,0.869662,True,False,False,True,0.4,0.3971,B2
292,2025-02-18,2025-02-17,300718,SELL,HOLD_EXPIRY,500,500,78.27,39133.85,29.3504,0.0,0.0,29.3504,262156.92,39104.5,270556.31,500,0,175572.0,167292.0,437728.92,437848.31,0.875458,0.865741,True,False,False,True,0.4,0.375,B2
293,2025-02-18,2025-02-17,000938,BUY,TARGET_REBALANCE,1000,1000,30.68,30682.1,23.0116,0.0,0.0,23.0116,262156.92,-30682.1,270556.31,0,1000,175572.0,167292.0,437728.92,437848.31,0.875458,0.865741,True,False,False,True,0.4,0.375,B2
294,2025-02-20,2025-02-19,300418,SELL,HOLD_EXPIRY,700,700,42.55,29785.0,22.3387,0.0,0.0,22.3387,270556.31,29762.66,291303.29,700,0,165980.0,145195.0,436536.31,436498.29,0.873073,0.869529,True,False,False,True,0.4,0.33,B2
295,2025-02-20,2025-02-19,300442,SELL,HOLD_EXPIRY,600,600,56.56,33933.72,25.4503,0.0,0.0,25.4503,270556.31,33908.27,291303.29,600,0,165980.0,145195.0,436536.31,436498.29,0.873073,0.869529,True,False,False,True,0.4,0.33,B2
296,2025-02-20,2025-02-19,300718,BUY,TARGET_REBALANCE,100,100,104.89,10489.48,7.8671,0.0,0.0,7.8671,270556.31,-10489.48,291303.29,0,100,165980.0,145195.0,436536.31,436498.29,0.873073,0.869529,True,False,False,True,0.4,0.33,B2
297,2025-02-20,2025-02-19,603501,BUY,TARGET_REBALANCE,200,200,162.01,32402.3,24.3017,0.0,0.0,24.3017,270556.31,-32402.3,291303.29,0,200,165980.0,145195.0,436536.31,436498.29,0.873073,0.869529,True,False,False,True,0.4,0.33,B2
298,2025-02-21,2025-02-20,300017,SELL,HOLD_EXPIRY,2300,2300,14.22,32708.76,24.5316,0.0,0.0,24.5316,291303.29,32684.23,269158.58,2300,0,143953.0,175489.0,435256.29,444647.58,0.870513,0.900453,True,False,False,True,0.4,0.4022,B2
299,2025-02-21,2025-02-20,600580,SELL,HOLD_EXPIRY,1500,1500,33.11,49661.4,37.246,0.0,0.0,37.246,291303.29,49624.15,269158.58,1500,0,143953.0,175489.0,435256.29,444647.58,0.870513,0.900453,True,False,False,True,0.4,0.4022,B2
300,2025-02-21,2025-02-20,002747,BUY,TARGET_REBALANCE,2200,2200,23.41,51502.0,38.6265,0.0,0.0,38.6265,291303.29,-51502.0,269158.58,0,2200,143953.0,175489.0,435256.29,444647.58,0.870513,0.900453,True,False,False,True,0.4,0.4022,B2
