strategy,signal_date,entry_date,exit_date,hold_days,rebalance_step,selected_count,symbol,name,industry,is_bs_candidate,sort_col,rank_score,score,score_liq_breakout_adj,liquidity_detail_score,s_breakout,s_liquidity,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,bs_consensus_score,bs_model_rank_score,bs_model_prob,bs_model_expected_mdd,pool_type,bs_gate_label,entry_open,exit_close,gross_ret
liq20_score_b_bonus_0pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,603803,瑞斯康达,,0,score,78.93,78.93,78.93,83.35626578802857,99.34,25.67,99.19458173164928,99.56068094453597,90.46311550430165,7.871133077063884,72.29,,,,,,,15.61,14.0,-0.10313901345291476
liq20_score_b_bonus_0pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,001258,立新能源,,0,score,77.63,77.63,77.63,83.05774116785649,99.93,24.91,99.24949661358228,96.7234120446641,90.426505583013,19.220208676551344,71.39,,,,,,,10.88,8.62,-0.20772058823529427
liq20_score_b_bonus_3pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,601016,节能风电,,0,score,80.65,80.65,80.65,90.35319787662458,99.6,29.03,98.44407834523156,97.38239062786015,96.99798645432912,28.00658978583196,66.74,,,,,,,4.98,4.1,-0.17670682730923704
liq20_score_b_bonus_3pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,688195,腾景科技,,0,score,79.81,79.81,79.81,86.0759802306425,99.8,28.62,92.9159802306425,88.99871865275489,92.60479589968882,20.922570016474467,74.1,,,,,,,272.0,339.0,0.24632352941176472
liq20_score_b_bonus_3pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,600032,浙江新能,,0,score,79.13,79.13,79.13,82.94794069192751,99.93,24.4,99.61559582646898,99.5240710232473,85.777045579352,26.963207029104886,64.35,,,,,,,11.65,9.19,-0.2111587982832619
liq20_score_b_bonus_3pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,603803,瑞斯康达,,0,score,78.93,78.93,78.93,83.35626578802857,99.34,25.67,99.19458173164928,99.56068094453597,90.46311550430165,7.871133077063884,72.29,,,,,,,15.61,14.0,-0.10313901345291476
liq20_score_b_bonus_3pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,001258,立新能源,,0,score,77.63,77.63,77.63,83.05774116785649,99.93,24.91,99.24949661358228,96.7234120446641,90.426505583013,19.220208676551344,71.39,,,,,,,10.88,8.62,-0.20772058823529427
liq20_score_b_bonus_5pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,601016,节能风电,,0,score,80.65,80.65,80.65,90.35319787662458,99.6,29.03,98.44407834523156,97.38239062786015,96.99798645432912,28.00658978583196,66.74,,,,,,,4.98,4.1,-0.17670682730923704
liq20_score_b_bonus_5pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,688195,腾景科技,,0,score,79.81,79.81,79.81,86.0759802306425,99.8,28.62,92.9159802306425,88.99871865275489,92.60479589968882,20.922570016474467,74.1,,,,,,,272.0,339.0,0.24632352941176472
liq20_score_b_bonus_5pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,600032,浙江新能,,0,score,79.13,79.13,79.13,82.94794069192751,99.93,24.4,99.61559582646898,99.5240710232473,85.777045579352,26.963207029104886,64.35,,,,,,,11.65,9.19,-0.2111587982832619
liq20_score_b_bonus_5pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,603803,瑞斯康达,,0,score,78.93,78.93,78.93,83.35626578802857,99.34,25.67,99.19458173164928,99.56068094453597,90.46311550430165,7.871133077063884,72.29,,,,,,,15.61,14.0,-0.10313901345291476
liq20_score_b_bonus_5pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,001258,立新能源,,0,score,77.63,77.63,77.63,83.05774116785649,99.93,24.91,99.24949661358228,96.7234120446641,90.426505583013,19.220208676551344,71.39,,,,,,,10.88,8.62,-0.20772058823529427
liq20_score_b_bonus_8pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,601016,节能风电,,0,score,80.65,80.65,80.65,90.35319787662458,99.6,29.03,98.44407834523156,97.38239062786015,96.99798645432912,28.00658978583196,66.74,,,,,,,4.98,4.1,-0.17670682730923704
liq20_score_b_bonus_8pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,688195,腾景科技,,0,score,79.81,79.81,79.81,86.0759802306425,99.8,28.62,92.9159802306425,88.99871865275489,92.60479589968882,20.922570016474467,74.1,,,,,,,272.0,339.0,0.24632352941176472
liq20_score_b_bonus_8pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,600032,浙江新能,,0,score,79.13,79.13,79.13,82.94794069192751,99.93,24.4,99.61559582646898,99.5240710232473,85.777045579352,26.963207029104886,64.35,,,,,,,11.65,9.19,-0.2111587982832619
liq20_score_b_bonus_8pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,603803,瑞斯康达,,0,score,78.93,78.93,78.93,83.35626578802857,99.34,25.67,99.19458173164928,99.56068094453597,90.46311550430165,7.871133077063884,72.29,,,,,,,15.61,14.0,-0.10313901345291476
liq20_score_b_bonus_8pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,001258,立新能源,,0,score,77.63,77.63,77.63,83.05774116785649,99.93,24.91,99.24949661358228,96.7234120446641,90.426505583013,19.220208676551344,71.39,,,,,,,10.88,8.62,-0.20772058823529427
liq20_bs_score_v2_b_bonus_0pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,688195,腾景科技,,0,bs_score_v2,74.1,79.81,79.81,86.0759802306425,99.8,28.62,92.9159802306425,88.99871865275489,92.60479589968882,20.922570016474467,74.1,,,,,,,272.0,339.0,0.24632352941176472
liq20_bs_score_v2_b_bonus_0pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,603803,瑞斯康达,,0,bs_score_v2,72.29,78.93,78.93,83.35626578802857,99.34,25.67,99.19458173164928,99.56068094453597,90.46311550430165,7.871133077063884,72.29,,,,,,,15.61,14.0,-0.10313901345291476
liq20_bs_score_v2_b_bonus_0pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,001258,立新能源,,0,bs_score_v2,71.39,77.63,77.63,83.05774116785649,99.93,24.91,99.24949661358228,96.7234120446641,90.426505583013,19.220208676551344,71.39,,,,,,,10.88,8.62,-0.20772058823529427
liq20_bs_score_v2_b_bonus_0pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,000862,银星能源,,0,bs_score_v2,70.43,71.98,71.98,83.82898773567636,49.5,25.89,97.34578070657149,94.49020684605529,85.31942156324364,28.683873329672345,70.43,,,,,,,8.78,6.38,-0.27334851936218674
liq20_bs_score_v2_b_bonus_0pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,603738,泰晶科技,,0,bs_score_v2,70.29,73.01,73.01,86.65595460369761,49.5,27.47,94.67325645249862,72.9818780889621,95.31393007505034,58.502654219293426,70.29,,,,,,,26.0,26.19,0.007307692307692459
liq20_bs_score_v2_b_bonus_3pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,688195,腾景科技,,0,bs_score_v2,74.1,79.81,79.81,86.0759802306425,99.8,28.62,92.9159802306425,88.99871865275489,92.60479589968882,20.922570016474467,74.1,,,,,,,272.0,339.0,0.24632352941176472
liq20_bs_score_v2_b_bonus_3pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,603803,瑞斯康达,,0,bs_score_v2,72.29,78.93,78.93,83.35626578802857,99.34,25.67,99.19458173164928,99.56068094453597,90.46311550430165,7.871133077063884,72.29,,,,,,,15.61,14.0,-0.10313901345291476
liq20_bs_score_v2_b_bonus_3pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,001258,立新能源,,0,bs_score_v2,71.39,77.63,77.63,83.05774116785649,99.93,24.91,99.24949661358228,96.7234120446641,90.426505583013,19.220208676551344,71.39,,,,,,,10.88,8.62,-0.20772058823529427
liq20_bs_score_v2_b_bonus_3pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,000862,银星能源,,0,bs_score_v2,70.43,71.98,71.98,83.82898773567636,49.5,25.89,97.34578070657149,94.49020684605529,85.31942156324364,28.683873329672345,70.43,,,,,,,8.78,6.38,-0.27334851936218674
liq20_bs_score_v2_b_bonus_3pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,603738,泰晶科技,,0,bs_score_v2,70.29,73.01,73.01,86.65595460369761,49.5,27.47,94.67325645249862,72.9818780889621,95.31393007505034,58.502654219293426,70.29,,,,,,,26.0,26.19,0.007307692307692459
liq20_bs_score_v2_b_bonus_5pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,688195,腾景科技,,0,bs_score_v2,74.1,79.81,79.81,86.0759802306425,99.8,28.62,92.9159802306425,88.99871865275489,92.60479589968882,20.922570016474467,74.1,,,,,,,272.0,339.0,0.24632352941176472
liq20_bs_score_v2_b_bonus_5pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,603803,瑞斯康达,,0,bs_score_v2,72.29,78.93,78.93,83.35626578802857,99.34,25.67,99.19458173164928,99.56068094453597,90.46311550430165,7.871133077063884,72.29,,,,,,,15.61,14.0,-0.10313901345291476
liq20_bs_score_v2_b_bonus_5pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,001258,立新能源,,0,bs_score_v2,71.39,77.63,77.63,83.05774116785649,99.93,24.91,99.24949661358228,96.7234120446641,90.426505583013,19.220208676551344,71.39,,,,,,,10.88,8.62,-0.20772058823529427
liq20_bs_score_v2_b_bonus_5pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,000862,银星能源,,0,bs_score_v2,70.43,71.98,71.98,83.82898773567636,49.5,25.89,97.34578070657149,94.49020684605529,85.31942156324364,28.683873329672345,70.43,,,,,,,8.78,6.38,-0.27334851936218674
liq20_bs_score_v2_b_bonus_5pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,603738,泰晶科技,,0,bs_score_v2,70.29,73.01,73.01,86.65595460369761,49.5,27.47,94.67325645249862,72.9818780889621,95.31393007505034,58.502654219293426,70.29,,,,,,,26.0,26.19,0.007307692307692459
liq20_bs_score_v2_b_bonus_8pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,688195,腾景科技,,0,bs_score_v2,74.1,79.81,79.81,86.0759802306425,99.8,28.62,92.9159802306425,88.99871865275489,92.60479589968882,20.922570016474467,74.1,,,,,,,272.0,339.0,0.24632352941176472
liq20_bs_score_v2_b_bonus_8pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,603803,瑞斯康达,,0,bs_score_v2,72.29,78.93,78.93,83.35626578802857,99.34,25.67,99.19458173164928,99.56068094453597,90.46311550430165,7.871133077063884,72.29,,,,,,,15.61,14.0,-0.10313901345291476
liq20_bs_score_v2_b_bonus_8pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,001258,立新能源,,0,bs_score_v2,71.39,77.63,77.63,83.05774116785649,99.93,24.91,99.24949661358228,96.7234120446641,90.426505583013,19.220208676551344,71.39,,,,,,,10.88,8.62,-0.20772058823529427
liq20_bs_score_v2_b_bonus_8pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,000791,甘肃能源,,1,bs_score_v2,71.02080000000001,59.72,59.72,74.04039538714991,49.5,25.52,73.14662273476112,71.88358045030203,87.75398132894014,14.387699066447007,65.76,,,,,,,8.47,7.36,-0.1310507674144038
liq20_bs_score_v2_b_bonus_8pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,000862,银星能源,,0,bs_score_v2,70.43,71.98,71.98,83.82898773567636,49.5,25.89,97.34578070657149,94.49020684605529,85.31942156324364,28.683873329672345,70.43,,,,,,,8.78,6.38,-0.27334851936218674
baseline_full_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,score,83.25,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
baseline_full_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,300782,卓胜微,,0,score,82.79,82.79,82.79,85.59538714991764,98.32,28.9,96.6135822807981,90.62786015010069,93.92275306608092,0.5674537799743731,74.15,,,,,,,99.58,104.78,0.052219321148825104
baseline_full_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,002491,通鼎互联,,0,score,82.77,82.77,82.77,86.72975288303131,99.62,28.96,98.42577338458722,93.30038440417353,94.94783086216366,1.9403258282994693,73.75,,,,,,,15.5,16.83,0.08580645161290312
baseline_full_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,300868,杰美特,,0,score,82.32,82.32,82.32,53.66962474830679,96.81,22.49,69.57715540911586,22.53340655317591,41.277686252974554,1.9586307889438037,74.5,,,,,,,57.38,72.68,0.26664342976646926
baseline_full_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,002957,科瑞技术,,0,score,81.94,81.94,81.94,85.12816401244739,97.62,25.74,99.30441149551528,97.78509976203551,92.34852645066813,24.2723778143877,74.45,,,,,,,37.37,47.03,0.2584961198822586
baseline_b_score_v2,2026-04-09,2026-04-10,2026-04-23,10,10,5,600176,中国巨石,,1,bs_score_v2,74.63,79.63,79.63,86.25877356763681,97.68,29.02,82.50045762401611,78.27201171517481,95.44206479956068,50.0823723228995,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
baseline_b_score_v2,2026-04-09,2026-04-10,2026-04-23,10,10,5,603259,药明康德,,1,bs_score_v2,72.15,76.44,76.44,89.72420281896393,97.71,29.73,82.93977667948013,82.72011715174813,98.90170236133993,62.529745561047044,72.15,,,,,TRADE,,106.0,100.19,-0.05481132075471695
baseline_b_score_v2,2026-04-09,2026-04-10,2026-04-23,10,10,5,002475,立讯精密,,1,bs_score_v2,71.44,74.48,74.48,88.27557019952408,98.97,29.91,96.70510708401977,80.66996155958265,99.4691561413143,20.336811275855755,71.44,,,,,WATCH,,55.42,67.77,0.22284373872248264
baseline_b_score_v2,2026-04-09,2026-04-10,2026-04-23,10,10,5,603061,金海通,,1,bs_score_v2,71.26,75.43,75.43,79.54709866373787,99.62,24.95,96.7783269265971,81.20080541826835,73.98865092440052,36.46348160351455,71.26,,,,,TRADE,,457.124,246.44,-0.46089026172329617
baseline_b_score_v2,2026-04-09,2026-04-10,2026-04-23,10,10,5,600522,中天科技,,1,bs_score_v2,69.02,69.6,69.6,93.32726340838367,48.33,29.76,90.66447007138935,88.55939959729086,98.02306425041186,75.26999816950394,69.02,,,,,WATCH,,31.38,34.07,0.08572339069471013
baseline_full_liquidity,2026-04-09,2026-04-10,2026-04-23,10,10,5,300502,新易盛,,0,s_liquidity,30.0,58.54,58.53999999999999,80.0109829763866,48.33,30.0,48.160351455244374,48.617975471352736,99.79864543291231,81.16419549697969,61.92,,,,,,,493.0,608.28,0.23383367139959432
baseline_full_liquidity,2026-04-09,2026-04-10,2026-04-23,10,10,5,300308,中际旭创,,0,s_liquidity,29.99,66.02,66.02,85.4699176276771,97.05,29.99,66.0992128866923,69.61376533040455,99.76203551162365,68.57038257367746,65.35,,,,,,,700.8278,898.0607,0.2814284764388626
baseline_full_liquidity,2026-04-09,2026-04-10,2026-04-23,10,10,5,300274,阳光电源,,0,s_liquidity,29.99,26.74,26.74,66.21859051803038,48.33,29.99,15.540911587040087,28.354384038074322,99.68881566904632,39.17261577887607,35.3,,,,,,,125.61,134.5,0.07077461985510713
baseline_full_liquidity,2026-04-09,2026-04-10,2026-04-23,10,10,5,300750,宁德时代,,0,s_liquidity,29.98,44.09,44.09,76.33064616511075,48.33,29.98,47.464762950759656,39.52041003111844,99.74373055097931,59.747391543108186,55.83,,,,,,,400.1787,438.9,0.09676002245996607
baseline_full_liquidity,2026-04-09,2026-04-10,2026-04-23,10,10,5,000988,华工科技,,0,s_liquidity,29.98,42.91,42.91,80.40990664470071,48.33,29.98,71.49917627677101,21.76459820611386,99.21288669229361,79.9011532125206,47.37,,,,,,,117.0,117.65,0.005555555555555536
baseline_full_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,score_liq_breakout_adj,83.25,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
baseline_full_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,300782,卓胜微,,0,score_liq_breakout_adj,82.79,82.79,82.79,85.59538714991764,98.32,28.9,96.6135822807981,90.62786015010069,93.92275306608092,0.5674537799743731,74.15,,,,,,,99.58,104.78,0.052219321148825104
baseline_full_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,002491,通鼎互联,,0,score_liq_breakout_adj,82.77,82.77,82.77,86.72975288303131,99.62,28.96,98.42577338458722,93.30038440417353,94.94783086216366,1.9403258282994693,73.75,,,,,,,15.5,16.83,0.08580645161290312
baseline_full_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,300868,杰美特,,0,score_liq_breakout_adj,82.32,82.32,82.32,53.66962474830679,96.81,22.49,69.57715540911586,22.53340655317591,41.277686252974554,1.9586307889438037,74.5,,,,,,,57.38,72.68,0.26664342976646926
baseline_full_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,002957,科瑞技术,,0,score_liq_breakout_adj,81.94,81.94,81.94,85.12816401244739,97.62,25.74,99.30441149551528,97.78509976203551,92.34852645066813,24.2723778143877,74.45,,,,,,,37.37,47.03,0.2584961198822586
baseline_full_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,600487,亨通光电,,0,liquidity_detail_score,95.63428885227898,68.13,68.13,95.63428885227898,48.33,29.93,89.21837818048691,90.70107999267802,99.23119165293795,93.94105802672524,67.34,,,,,,,59.21,69.52,0.17412599223104186
baseline_full_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,601869,长飞光纤,,0,liquidity_detail_score,94.19279516749039,59.08,59.08,94.19279516749039,99.62,29.86,90.57294526816767,91.26853377265239,97.65696503752517,79.26047958996888,56.36,,,,,,,392.0,385.02,-0.01780612244897961
baseline_full_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,300548,长芯博创,,0,liquidity_detail_score,94.18826285923484,76.74,76.74,94.18826285923484,99.62,29.72,93.00750503386418,91.90920739520409,96.11934834340106,77.55811825004577,71.82,,,,,,,229.96,270.96,0.1782918768481474
baseline_full_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,liquidity_detail_score,93.79915797181036,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
baseline_full_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,603778,国晟科技,,0,liquidity_detail_score,93.55391543108182,77.9,77.9,93.55391543108182,96.85,29.56,87.80889621087314,89.0536335346879,96.04612850082373,88.13838550247117,69.95,,,,,,,33.0,26.54,-0.1957575757575758
liq_top_10_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,score,83.25,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq_top_10_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,300782,卓胜微,,0,score,82.79,82.79,82.79,85.59538714991764,98.32,28.9,96.6135822807981,90.62786015010069,93.92275306608092,0.5674537799743731,74.15,,,,,,,99.58,104.78,0.052219321148825104
liq_top_10_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,002491,通鼎互联,,0,score,82.77,82.77,82.77,86.72975288303131,99.62,28.96,98.42577338458722,93.30038440417353,94.94783086216366,1.9403258282994693,73.75,,,,,,,15.5,16.83,0.08580645161290312
liq_top_10_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,300456,赛微电子,,0,score,80.06,80.06,80.06,90.30308621636463,97.8,29.14,96.11934834340106,97.38239062786015,97.16273110012813,30.44114955152846,74.79,,,,,,,54.2404,47.4553,-0.1250931040331561
liq_top_10_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,600176,中国巨石,,1,score,79.63,79.63,79.63,86.25877356763681,97.68,29.02,82.50045762401611,78.27201171517481,95.44206479956068,50.0823723228995,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
liq_top_20_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,score,83.25,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq_top_20_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,300782,卓胜微,,0,score,82.79,82.79,82.79,85.59538714991764,98.32,28.9,96.6135822807981,90.62786015010069,93.92275306608092,0.5674537799743731,74.15,,,,,,,99.58,104.78,0.052219321148825104
liq_top_20_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,002491,通鼎互联,,0,score,82.77,82.77,82.77,86.72975288303131,99.62,28.96,98.42577338458722,93.30038440417353,94.94783086216366,1.9403258282994693,73.75,,,,,,,15.5,16.83,0.08580645161290312
liq_top_20_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,002957,科瑞技术,,0,score,81.94,81.94,81.94,85.12816401244739,97.62,25.74,99.30441149551528,97.78509976203551,92.34852645066813,24.2723778143877,74.45,,,,,,,37.37,47.03,0.2584961198822586
liq_top_20_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,000703,恒逸石化,,0,score,81.82,81.82,81.82,81.99853560314845,98.94,25.75,96.96137653304045,90.29837085850265,83.90993959362987,21.4168039538715,74.42,,,,,,,15.59,14.98,-0.03912764592687612
liq_top_30_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,score,83.25,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq_top_30_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,300782,卓胜微,,0,score,82.79,82.79,82.79,85.59538714991764,98.32,28.9,96.6135822807981,90.62786015010069,93.92275306608092,0.5674537799743731,74.15,,,,,,,99.58,104.78,0.052219321148825104
liq_top_30_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,002491,通鼎互联,,0,score,82.77,82.77,82.77,86.72975288303131,99.62,28.96,98.42577338458722,93.30038440417353,94.94783086216366,1.9403258282994693,73.75,,,,,,,15.5,16.83,0.08580645161290312
liq_top_30_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,300868,杰美特,,0,score,82.32,82.32,82.32,53.66962474830679,96.81,22.49,69.57715540911586,22.53340655317591,41.277686252974554,1.9586307889438037,74.5,,,,,,,57.38,72.68,0.26664342976646926
liq_top_30_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,002957,科瑞技术,,0,score,81.94,81.94,81.94,85.12816401244739,97.62,25.74,99.30441149551528,97.78509976203551,92.34852645066813,24.2723778143877,74.45,,,,,,,37.37,47.03,0.2584961198822586
liq_top_10_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,score_liq_breakout_adj,83.25,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq_top_10_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,300782,卓胜微,,0,score_liq_breakout_adj,82.79,82.79,82.79,85.59538714991764,98.32,28.9,96.6135822807981,90.62786015010069,93.92275306608092,0.5674537799743731,74.15,,,,,,,99.58,104.78,0.052219321148825104
liq_top_10_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,002491,通鼎互联,,0,score_liq_breakout_adj,82.77,82.77,82.77,86.72975288303131,99.62,28.96,98.42577338458722,93.30038440417353,94.94783086216366,1.9403258282994693,73.75,,,,,,,15.5,16.83,0.08580645161290312
liq_top_10_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,300456,赛微电子,,0,score_liq_breakout_adj,80.06,80.06,80.06,90.30308621636463,97.8,29.14,96.11934834340106,97.38239062786015,97.16273110012813,30.44114955152846,74.79,,,,,,,54.2404,47.4553,-0.1250931040331561
liq_top_10_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,600176,中国巨石,,1,score_liq_breakout_adj,79.63,79.63,79.63,86.25877356763681,97.68,29.02,82.50045762401611,78.27201171517481,95.44206479956068,50.0823723228995,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
liq_top_20_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,score_liq_breakout_adj,83.25,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq_top_20_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,300782,卓胜微,,0,score_liq_breakout_adj,82.79,82.79,82.79,85.59538714991764,98.32,28.9,96.6135822807981,90.62786015010069,93.92275306608092,0.5674537799743731,74.15,,,,,,,99.58,104.78,0.052219321148825104
liq_top_20_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,002491,通鼎互联,,0,score_liq_breakout_adj,82.77,82.77,82.77,86.72975288303131,99.62,28.96,98.42577338458722,93.30038440417353,94.94783086216366,1.9403258282994693,73.75,,,,,,,15.5,16.83,0.08580645161290312
liq_top_20_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,002957,科瑞技术,,0,score_liq_breakout_adj,81.94,81.94,81.94,85.12816401244739,97.62,25.74,99.30441149551528,97.78509976203551,92.34852645066813,24.2723778143877,74.45,,,,,,,37.37,47.03,0.2584961198822586
liq_top_20_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,000703,恒逸石化,,0,score_liq_breakout_adj,81.82,81.82,81.82,81.99853560314845,98.94,25.75,96.96137653304045,90.29837085850265,83.90993959362987,21.4168039538715,74.42,,,,,,,15.59,14.98,-0.03912764592687612
liq_top_30_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,score_liq_breakout_adj,83.25,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq_top_30_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,300782,卓胜微,,0,score_liq_breakout_adj,82.79,82.79,82.79,85.59538714991764,98.32,28.9,96.6135822807981,90.62786015010069,93.92275306608092,0.5674537799743731,74.15,,,,,,,99.58,104.78,0.052219321148825104
liq_top_30_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,002491,通鼎互联,,0,score_liq_breakout_adj,82.77,82.77,82.77,86.72975288303131,99.62,28.96,98.42577338458722,93.30038440417353,94.94783086216366,1.9403258282994693,73.75,,,,,,,15.5,16.83,0.08580645161290312
liq_top_30_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,300868,杰美特,,0,score_liq_breakout_adj,82.32,82.32,82.32,53.66962474830679,96.81,22.49,69.57715540911586,22.53340655317591,41.277686252974554,1.9586307889438037,74.5,,,,,,,57.38,72.68,0.26664342976646926
liq_top_30_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,002957,科瑞技术,,0,score_liq_breakout_adj,81.94,81.94,81.94,85.12816401244739,97.62,25.74,99.30441149551528,97.78509976203551,92.34852645066813,24.2723778143877,74.45,,,,,,,37.37,47.03,0.2584961198822586
