strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count
baseline_full_liquidity_detail_vol_position,2026-06-10,2026-06-09,399372.2346174998,477378.83999999997,876751.0746174997,1.7535021492349994,4,0.5444861760885392,4,473762.0,5,1,873222.4346174998,5,0.7,2,0.45740072807070226,0.30000000000000004,0.30000000000000004,0.1574007280707022,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-06-11,2026-06-10,272082.8391174998,629833.48,901916.3191174997,1.8038326382349994,5,0.698328067304819,3,377761.64,5,2,880389.8746174998,5,0.7,2,0.30908161481401586,0.30000000000000004,0.30000000000000004,0.009081614814015815,103256.0,800,0.44806248643957475,0,0
baseline_full_liquidity_detail_vol_position,2026-06-12,2026-06-11,279316.6526174998,610003.2,889319.8526174998,1.7786397052349996,5,0.6859210420239712,4,522119.08,5,2,912695.9191174998,5,0.7,3,0.30609248026492725,0.30000000000000004,0.30000000000000004,0.0060924802649272025,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-06-15,2026-06-12,279316.6526174998,651375.04,930691.6926174999,1.8613833852349997,5,0.6998827271876222,5,625661.0800000001,5,0,904977.7326174999,5,0.7,4,0.3086447793689046,0.30000000000000004,0.30000000000000004,0.008644779368904565,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-06-16,2026-06-15,288687.0136174998,668843.16,957530.1736174999,1.9150603472349998,5,0.698508703358292,4,539512.88,5,2,942029.5326174998,5,0.7,2,0.30650998906919424,0.30000000000000004,0.30000000000000004,0.0065099890691942,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-06-17,2026-06-16,288687.0136174998,681865.0,970552.0136174997,1.9411040272349995,5,0.7025537945756373,5,659369.0,5,0,948056.0136174997,5,0.7,3,0.30450417430079474,0.30000000000000004,0.30000000000000004,0.004504174300794694,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-06-18,2026-06-17,288687.0136174998,699365.0,988052.0136174997,1.9761040272349994,5,0.707822048193044,5,672375.0,5,0,961062.0136174997,5,0.7,5,0.3003833358586957,0.30000000000000004,0.30000000000000004,0.0003833358586956548,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-06-22,2026-06-18,297087.53861749975,733061.0,1030148.5386174998,2.0602970772349996,5,0.7116070862788361,4,494164.0,5,2,986851.0136174997,5,0.7,4,0.3011373729484242,0.30000000000000004,0.30000000000000004,0.0011373729484241424,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-06-23,2026-06-22,297087.53861749975,551793.0,848880.5386174998,1.6977610772349996,5,0.6500243260360978,5,571714.0,5,0,868801.5386174998,5,0.7,4,0.3419509812220718,0.30000000000000004,0.30000000000000004,0.04195098122207175,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-06-24,2026-06-23,256037.77436749975,614300.0,870337.7743674997,1.7406755487349994,6,0.7058179227558289,4,549262.0,5,1,846349.5386174998,5,0.7,3,0.30253112907586244,0.30000000000000004,0.30000000000000004,0.0025311290758623928,0.0,0,0.0,0,0
