signal_date,trade_date,risk_state,opp_structure,total_position,budgets,health_scores
2026-06-10,2026-06-11,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.653846153846146, ""attack"": 53.653846153846146, ""balanced"": 53.653846153846146, ""defensive"": 53.653846153846146}"
2026-06-11,2026-06-12,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.653846153846146, ""attack"": 53.653846153846146, ""balanced"": 53.653846153846146, ""defensive"": 53.653846153846146}"
2026-06-12,2026-06-15,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.653846153846146, ""attack"": 53.653846153846146, ""balanced"": 53.653846153846146, ""defensive"": 53.653846153846146}"
2026-06-15,2026-06-16,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.653846153846146, ""attack"": 53.653846153846146, ""balanced"": 53.653846153846146, ""defensive"": 53.653846153846146}"
2026-06-16,2026-06-17,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.653846153846146, ""attack"": 53.653846153846146, ""balanced"": 53.653846153846146, ""defensive"": 53.653846153846146}"
2026-06-17,2026-06-18,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.653846153846146, ""attack"": 53.653846153846146, ""balanced"": 53.653846153846146, ""defensive"": 53.653846153846146}"
2026-06-18,2026-06-22,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.653846153846146, ""attack"": 53.653846153846146, ""balanced"": 53.653846153846146, ""defensive"": 53.653846153846146}"
2026-06-22,2026-06-23,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.653846153846146, ""attack"": 53.653846153846146, ""balanced"": 53.653846153846146, ""defensive"": 53.653846153846146}"
2026-06-23,2026-06-24,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.653846153846146, ""attack"": 53.653846153846146, ""balanced"": 53.653846153846146, ""defensive"": 53.653846153846146}"
2026-06-24,2026-06-25,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 54.125, ""attack"": 54.125, ""balanced"": 54.125, ""defensive"": 54.125}"
2026-06-25,2026-06-26,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 54.125, ""attack"": 54.125, ""balanced"": 54.125, ""defensive"": 54.125}"
2026-06-26,2026-06-29,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 54.125, ""attack"": 54.125, ""balanced"": 54.125, ""defensive"": 54.125}"
2026-06-29,2026-06-30,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 54.125, ""attack"": 54.125, ""balanced"": 54.125, ""defensive"": 54.125}"
