signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,locked,skipped_by_position_cap,adaptive_role,adaptive_underlying_strategy,adaptive_reason,adaptive_target_position_ratio,adaptive_position_reason,market_style_state,selected_strategy,target_position_ratio,style_reason,switch_reason,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state
2026-01-12,2026-01-13,adaptive_market_style,4,300496,中科创达,软件服务,70.71,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.8,attack_enhancement_cap_80pct,attack,tiered_liquidity_then_bs_v2,0.8,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,,1.0,index_strong,normal
2026-01-12,2026-01-13,adaptive_market_style,5,002428,云南锗业,小金属,70.58,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.8,attack_enhancement_cap_80pct,attack,tiered_liquidity_then_bs_v2,0.8,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,,1.0,index_strong,normal
2026-01-13,2026-01-14,adaptive_market_style,1,600637,东方明珠,影视音像,76.17,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.8,attack_enhancement_cap_80pct,attack,tiered_liquidity_then_bs_v2,0.8,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-13,2026-01-14,adaptive_market_style,2,002792,通宇通讯,通信设备,74.67,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.8,attack_enhancement_cap_80pct,attack,tiered_liquidity_then_bs_v2,0.8,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-13,2026-01-14,adaptive_market_style,3,600498,烽火通信,通信设备,74.4,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.8,attack_enhancement_cap_80pct,attack,tiered_liquidity_then_bs_v2,0.8,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-13,2026-01-14,adaptive_market_style,4,000792,盐湖股份,农药化肥,72.88,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.8,attack_enhancement_cap_80pct,attack,tiered_liquidity_then_bs_v2,0.8,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-13,2026-01-14,adaptive_market_style,5,601179,中国西电,电气设备,72.22,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.8,attack_enhancement_cap_80pct,attack,tiered_liquidity_then_bs_v2,0.8,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-14,2026-01-15,adaptive_market_style,1,600498,烽火通信,通信设备,74.84,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.8,attack_enhancement_cap_80pct,attack,tiered_liquidity_then_bs_v2,0.8,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,,1.0,index_strong,normal
2026-01-14,2026-01-15,adaptive_market_style,2,002342,巨力索具,机械基件,74.37,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.8,attack_enhancement_cap_80pct,attack,tiered_liquidity_then_bs_v2,0.8,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,,1.0,index_strong,normal
2026-01-14,2026-01-15,adaptive_market_style,3,600776,东方通信,通信设备,73.93,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.8,attack_enhancement_cap_80pct,attack,tiered_liquidity_then_bs_v2,0.8,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,,1.0,index_strong,normal
2026-01-14,2026-01-15,adaptive_market_style,4,600362,江西铜业,铜,73.11,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.8,attack_enhancement_cap_80pct,attack,tiered_liquidity_then_bs_v2,0.8,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,,1.0,index_strong,normal
2026-01-14,2026-01-15,adaptive_market_style,5,600531,豫光金铅,铅锌,72.53,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.8,attack_enhancement_cap_80pct,attack,tiered_liquidity_then_bs_v2,0.8,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,,1.0,index_strong,normal
2026-01-15,2026-01-16,adaptive_market_style,1,002044,美年健康,医疗保健,76.12,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.8,attack_enhancement_cap_80pct,attack,tiered_liquidity_then_bs_v2,0.8,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,,1.0,index_strong,normal
2026-01-15,2026-01-16,adaptive_market_style,2,002131,利欧股份,互联网,75.66,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.8,attack_enhancement_cap_80pct,attack,tiered_liquidity_then_bs_v2,0.8,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,,1.0,index_strong,normal
2026-01-15,2026-01-16,adaptive_market_style,3,002716,湖南白银,小金属,74.31,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.8,attack_enhancement_cap_80pct,attack,tiered_liquidity_then_bs_v2,0.8,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,,1.0,index_strong,normal
2026-01-15,2026-01-16,adaptive_market_style,4,601179,中国西电,电气设备,73.4,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.8,attack_enhancement_cap_80pct,attack,tiered_liquidity_then_bs_v2,0.8,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,,1.0,index_strong,normal
2026-01-15,2026-01-16,adaptive_market_style,5,300604,长川科技,半导体,73.39,0.2,0.0,0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.8,attack_enhancement_cap_80pct,attack,tiered_liquidity_then_bs_v2,0.8,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,,1.0,index_strong,normal
2026-01-16,2026-01-19,adaptive_market_style,1,600089,特变电工,电气设备,95.16114039142475,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-16,2026-01-19,adaptive_market_style,2,688525,佰维存储,半导体,94.89402307619812,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-16,2026-01-19,adaptive_market_style,3,300442,润泽科技,软件服务,92.58816030672524,0.2,0.0,1,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-16,2026-01-19,adaptive_market_style,4,002230,科大讯飞,软件服务,92.52951706929592,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-16,2026-01-19,adaptive_market_style,5,002475,立讯精密,元器件,92.30577525763633,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-19,2026-01-20,adaptive_market_style,1,600089,特变电工,电气设备,95.49348021462671,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-19,2026-01-20,adaptive_market_style,2,688525,佰维存储,半导体,94.55065813103056,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-19,2026-01-20,adaptive_market_style,3,000338,潍柴动力,汽车配件,93.07536876641547,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-19,2026-01-20,adaptive_market_style,4,002156,通富微电,半导体,93.00232087666133,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-19,2026-01-20,adaptive_market_style,5,000938,紫光股份,IT设备,91.81914254804572,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-20,2026-01-21,adaptive_market_style,1,600089,特变电工,电气设备,96.02911077217014,0.2,0.15232100461451534,0,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-20,2026-01-21,adaptive_market_style,2,688525,佰维存储,半导体,95.6321443202415,0.2,0.15232100461451534,0,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-20,2026-01-21,adaptive_market_style,3,002156,通富微电,半导体,93.90111079663235,0.2,0.15232100461451534,0,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-20,2026-01-21,adaptive_market_style,4,000338,潍柴动力,汽车配件,92.46891024013175,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-20,2026-01-21,adaptive_market_style,5,300427,红相股份,电气设备,91.97540720163306,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-21,2026-01-22,adaptive_market_style,1,688525,佰维存储,半导体,95.2769580524009,0.2,0.0,1,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-21,2026-01-22,adaptive_market_style,2,600988,赤峰黄金,黄金,94.30906670698654,0.2,0.21218974926199896,0,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-21,2026-01-22,adaptive_market_style,3,600089,特变电工,电气设备,93.82107400189652,0.2,0.0,1,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-21,2026-01-22,adaptive_market_style,4,600489,中金黄金,黄金,93.59489236834443,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-21,2026-01-22,adaptive_market_style,5,002156,通富微电,半导体,93.3608569465911,0.2,0.0,1,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-22,2026-01-23,adaptive_market_style,1,688525,佰维存储,半导体,94.24664284807623,0.2,0.0,1,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-22,2026-01-23,adaptive_market_style,2,002716,湖南白银,小金属,94.21051318235781,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-22,2026-01-23,adaptive_market_style,3,002156,通富微电,半导体,94.13586165057606,0.2,0.0,1,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-22,2026-01-23,adaptive_market_style,4,688008,澜起科技,半导体,93.78668738660036,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-22,2026-01-23,adaptive_market_style,5,600036,招商银行,银行,92.7219424471175,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal
2026-01-23,2026-01-26,adaptive_market_style,1,002716,湖南白银,小金属,94.24293718043299,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-23,2026-01-26,adaptive_market_style,2,002156,通富微电,半导体,93.81311447802905,0.2,0.0,1,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-23,2026-01-26,adaptive_market_style,3,600988,赤峰黄金,黄金,93.74267250213141,0.2,0.0,1,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-23,2026-01-26,adaptive_market_style,4,000338,潍柴动力,汽车配件,92.93429179532944,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-23,2026-01-26,adaptive_market_style,5,600089,特变电工,电气设备,92.33790201817037,0.2,0.0,1,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-26,2026-01-27,adaptive_market_style,1,600988,赤峰黄金,黄金,94.77146016506373,0.2,0.0,1,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-26,2026-01-27,adaptive_market_style,2,600547,山东黄金,黄金,94.44777298211952,0.2,0.17654956777012373,0,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-26,2026-01-27,adaptive_market_style,3,000338,潍柴动力,汽车配件,93.66571563575462,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-26,2026-01-27,adaptive_market_style,4,600489,中金黄金,黄金,93.5109269828512,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-26,2026-01-27,adaptive_market_style,5,600036,招商银行,银行,93.08076970090852,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-27,2026-01-28,adaptive_market_style,1,600489,中金黄金,黄金,96.03400049546332,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-27,2026-01-28,adaptive_market_style,2,601899,紫金矿业,铜,95.65412724227426,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-27,2026-01-28,adaptive_market_style,3,600547,山东黄金,黄金,95.6089389116462,0.2,0.0,1,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-27,2026-01-28,adaptive_market_style,4,600988,赤峰黄金,黄金,95.56087665460304,0.2,0.0,1,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-27,2026-01-28,adaptive_market_style,5,000657,中钨高新,小金属,95.48759554675064,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-28,2026-01-29,adaptive_market_style,1,600547,山东黄金,黄金,96.36350007470718,0.2,0.0,1,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-28,2026-01-29,adaptive_market_style,2,600489,中金黄金,黄金,96.03470692569347,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-28,2026-01-29,adaptive_market_style,3,601899,紫金矿业,铜,95.44389985765999,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-28,2026-01-29,adaptive_market_style,4,000657,中钨高新,小金属,95.01019122200181,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-28,2026-01-29,adaptive_market_style,5,000630,铜陵有色,铜,94.96946904945976,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-29,2026-01-30,adaptive_market_style,1,600489,中金黄金,黄金,97.18566125290023,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-29,2026-01-30,adaptive_market_style,2,600547,山东黄金,黄金,97.08488012374323,0.2,0.0,1,0,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-29,2026-01-30,adaptive_market_style,3,601899,紫金矿业,铜,96.73377416860016,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-29,2026-01-30,adaptive_market_style,4,603993,洛阳钼业,小金属,96.60337973704563,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-29,2026-01-30,adaptive_market_style,5,000630,铜陵有色,铜,96.53976798143852,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
2026-01-30,2026-02-02,adaptive_market_style,1,601899,紫金矿业,铜,96.24899980653898,0.2,0.0,0,1,balanced,baseline_full_liquidity_detail_market_gate,balanced_rolling_performance_leads,0.8,balanced_reduce_to_80pct,balanced,baseline_full_liquidity_detail_market_gate,0.8,balanced_rolling_performance_leads,balanced_rolling_performance_leads,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal
